,summonerName,participantId,gameId,gameCreation,gameDuration,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,teamId_team,win_team,firstBlood_team,firstTower_team,firstInhibitor_team,firstBaron_team,firstDragon_team,firstRiftHerald_team,towerKills_team,inhibitorKills_team,baronKills_team,dragonKills_team,riftHeraldKills_team,ban1,ban2,ban3,ban4,ban5,role,lane,creepsPerMinDeltas_0-10,xpPerMinDeltas_0-10,goldPerMinDeltas_0-10,csDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_0-10,damageTakenPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_0-10,creepsPerMinDeltas_10-20,xpPerMinDeltas_10-20,goldPerMinDeltas_10-20,csDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_10-20,damageTakenPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_10-20,creepsPerMinDeltas_20-30,xpPerMinDeltas_20-30,goldPerMinDeltas_20-30,csDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_20-30,damageTakenPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_20-30,creepsPerMinDeltas_30-end,xpPerMinDeltas_30-end,goldPerMinDeltas_30-end,csDiffPerMinDeltas_30-end,xpDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_30-end,damageTakenDiffPerMinDeltas_30-end,championId,spell1Id,spell2Id
332,Niccuh,3,3410343963,1588901155354,1710,3157,3853,3111,1026,3108,0,3364,2,6,5,0,1,0,476,0,0,0,0,33495,30278,2154,1062,0,11323,9662,597,1062,1567,1,9682,1063,1063,31,36,15333,6211,8594,527,6934,6550,0,0,33,0,0,0,144,11,0,14,3,False,False,False,False,False,False,8112,502,0,0,8126,416,0,0,8120,4,30,9,8135,545,5,0,8210,0,0,0,8236,24,0,0,8100,8200,5008,5008,5002,100,Fail,False,False,False,False,False,False,2,0,0,0,0,"{'championId': 517, 'pickTurn': 1}","{'championId': 19, 'pickTurn': 2}","{'championId': 51, 'pickTurn': 3}","{'championId': 412, 'pickTurn': 4}","{'championId': 38, 'pickTurn': 5}",SOLO,BOTTOM,1.1,250.6,172.6,,,338.5,,1.0,442.1,340.2,,,713.0,,,,,,,,,,,,,,,,44.0,3.0,4.0
432,Calamite,4,3410343963,1588901155354,1710,1412,3047,3071,3086,0,0,3364,2,7,4,0,1,0,581,0,0,0,0,155395,23827,123034,8533,450,13545,1620,10416,1509,18536,15,16077,6762,0,17,7,29659,8198,20606,855,8913,8350,0,0,34,129,107,0,155,14,1,2,5,False,False,False,False,False,False,8010,296,0,0,9111,360,120,0,9104,18,40,0,8014,261,0,0,8143,325,0,0,8135,2653,3,0,8000,8100,5005,5008,5002,100,Fail,False,False,False,False,False,False,2,0,0,0,0,"{'championId': 517, 'pickTurn': 1}","{'championId': 19, 'pickTurn': 2}","{'championId': 51, 'pickTurn': 3}","{'championId': 412, 'pickTurn': 4}","{'championId': 38, 'pickTurn': 5}",SOLO,TOP,5.3,437.4,218.4,-0.5999999999999999,-62.60000000000005,247.1,62.8,5.7,515.9,433.20000000000005,0.19999999999999996,-62.0,980.8,361.3,,,,,,,,,,,,,,,875.0,4.0,12.0
532,wScYlJHilary,5,3410343963,1588901155354,1710,1056,3916,0,3020,3151,3285,3364,2,2,3,2,1,1,634,0,0,0,0,141489,111573,15457,14459,0,14414,13163,1002,249,765,1,6839,1866,1866,17,24,10443,4748,4744,950,9887,9575,0,0,219,0,0,0,195,15,3,9,0,False,False,False,False,False,False,8214,1281,0,0,8226,250,512,0,8234,6390,0,0,8237,476,0,0,8347,0,0,0,8304,11,1,5,8200,8300,5008,5008,5002,100,Fail,False,False,False,False,False,False,2,0,0,0,0,"{'championId': 517, 'pickTurn': 1}","{'championId': 19, 'pickTurn': 2}","{'championId': 51, 'pickTurn': 3}","{'championId': 412, 'pickTurn': 4}","{'championId': 38, 'pickTurn': 5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Overdauz,6,3410343963,1588901155354,1710,3078,2033,3111,3065,3812,2055,3340,6,5,5,3,2,2,389,1,0,0,0,159057,12052,132273,14732,0,17005,3929,10312,2763,8635,1,17946,6379,2504,27,11,24205,11523,11638,1043,12910,11883,2,0,190,0,0,0,285,15,3,9,1,False,False,False,False,False,True,8010,621,0,0,9111,555,220,0,9105,19,20,0,8014,255,0,0,8139,706,0,0,8135,1897,4,0,8000,8100,5008,5008,5003,200,Win,True,True,True,True,True,True,10,2,1,4,2,"{'championId': 104, 'pickTurn': 6}","{'championId': 157, 'pickTurn': 7}","{'championId': 56, 'pickTurn': 8}","{'championId': 238, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",SOLO,TOP,5.9,500.0,376.29999999999995,0.5999999999999999,62.60000000000005,184.3,-62.8,5.5,577.9,482.9,-0.19999999999999996,62.0,619.5,-361.3,,,,,,,,,,,,,,,133.0,14.0,4.0
282,GummyBearSoup,7,3410343963,1588901155354,1710,3853,3027,3065,2421,3158,0,3364,1,2,13,0,1,0,811,0,0,0,0,59160,50028,7704,1427,0,17742,14747,1791,1203,10688,1,11092,6414,2349,57,33,22555,14625,7077,852,8610,7660,2,1,29,0,0,0,176,13,4,25,6,False,False,True,False,False,False,8112,1495,0,0,8126,722,0,0,8138,30,0,0,8106,4,0,0,8304,9,0,0,8347,0,0,0,8100,8300,5007,5008,5002,200,Win,True,True,True,True,True,True,10,2,1,4,2,"{'championId': 104, 'pickTurn': 6}","{'championId': 157, 'pickTurn': 7}","{'championId': 56, 'pickTurn': 8}","{'championId': 238, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",DUO_CARRY,BOTTOM,8.1,303.29999999999995,290.4,-0.40000000000000036,3.349999999999966,364.5,-65.25,6.1,358.20000000000005,319.1,-1.65,-10.199999999999974,470.5,-195.35,,,,,,,,,,,,,,,51.0,7.0,4.0
382,Aceee D,8,3410343963,1588901155354,1710,3165,3285,1052,1056,3020,1026,3363,7,2,3,4,1,2,1135,0,0,0,0,138864,127142,11105,616,0,12639,12184,454,0,3117,1,6466,18144,3549,16,15,14136,8557,5531,46,10286,9235,3,0,125,24,21,0,61,14,2,10,0,False,False,False,False,False,False,8229,519,0,0,8226,250,392,0,8210,0,0,0,8236,24,0,0,8313,0,0,0,8347,0,0,0,8200,8300,5008,5008,5003,200,Win,True,True,True,True,True,True,10,2,1,4,2,"{'championId': 104, 'pickTurn': 6}","{'championId': 157, 'pickTurn': 7}","{'championId': 56, 'pickTurn': 8}","{'championId': 238, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",DUO_CARRY,BOTTOM,7.2,298.1,343.4,0.5499999999999998,13.449999999999989,262.9,-22.750000000000014,5.800000000000001,427.5,451.20000000000005,0.44999999999999973,63.14999999999998,533.0,-82.19999999999999,,,,,,,,,,,,,,,222.0,7.0,4.0
482,LLW Son,9,3410343963,1588901155354,1710,2421,3193,2055,3111,1413,3194,3364,5,1,11,3,1,2,449,0,0,0,0,160562,54877,82232,23451,0,7563,1632,5729,202,15612,1,32803,37329,1586,34,14,28263,8805,18697,760,11591,10225,1,1,39,128,77,12,389,15,7,7,2,False,False,False,True,False,False,8010,323,0,0,9111,1292,320,0,9105,11,10,0,8014,258,0,0,8139,448,0,0,8135,6331,5,0,8000,8100,5005,5008,5002,200,Win,True,True,True,True,True,True,10,2,1,4,2,"{'championId': 104, 'pickTurn': 6}","{'championId': 157, 'pickTurn': 7}","{'championId': 56, 'pickTurn': 8}","{'championId': 238, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",SOLO,MIDDLE,5.6,284.6,286.6,-0.7000000000000006,-154.7,202.5,-288.2,6.6,531.2,458.2,2.0,89.20000000000002,644.3,-518.5,5.8,527.5,483.6,4.3,158.50000000000003,900.9,-582.2,,,,,,,,202.0,4.0,7.0
582,Mypinkstinks,10,3410343963,1588901155354,1710,1055,3091,3006,3153,1038,1037,3363,7,4,5,5,2,2,841,1,0,0,0,147735,13353,123780,10601,189,17050,3301,13382,366,3177,3,9934,12526,8786,24,37,16583,7741,8543,299,12468,10125,2,0,175,30,4,10,722,14,2,8,3,True,False,False,True,False,True,8008,2,0,0,8009,1699,500,0,9104,13,10,0,8014,398,0,0,8410,102,0,0,8345,3,0,0,8000,8300,5005,5008,5003,200,Win,True,True,True,True,True,True,10,2,1,4,2,"{'championId': 104, 'pickTurn': 6}","{'championId': 157, 'pickTurn': 7}","{'championId': 56, 'pickTurn': 8}","{'championId': 238, 'pickTurn': 9}","{'championId': 11, 'pickTurn': 10}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,KennyWasNotTaken,1,3410470289,1588905843918,1322,2055,3057,3047,0,3068,3024,3340,2,5,1,0,1,0,459,0,0,0,0,57441,19025,35107,3309,0,4142,1801,2036,304,399,2,10274,497,497,9,12,15996,8066,7891,38,6813,6755,0,0,130,0,0,0,290,10,3,5,1,True,False,False,False,,,8360,6,0,0,8306,4,0,0,8345,3,0,0,8352,25,131,34,8275,11,0,0,8234,5799,0,0,8300,8200,5005,5008,5002,100,Fail,True,False,False,False,False,False,0,0,0,0,0,"{'championId': 143, 'pickTurn': 1}","{'championId': 238, 'pickTurn': 2}","{'championId': 122, 'pickTurn': 3}","{'championId': 86, 'pickTurn': 4}","{'championId': 131, 'pickTurn': 5}",DUO_CARRY,BOTTOM,7.1,348.5,240.29999999999998,-0.5499999999999998,-13.449999999999989,243.8,22.750000000000014,5.6,396.29999999999995,319.8,-0.44999999999999973,-63.14999999999998,728.6,82.19999999999999,,,,,,,,,,,,,,,81.0,12.0,4.0
231,TheStashFTW,2,3410470289,1588905843918,1322,3864,3179,3009,3134,1036,2055,3364,2,4,3,0,1,0,619,0,0,0,0,24164,93,24063,8,298,7875,0,7875,0,6472,4,3414,835,835,17,19,8506,4466,3748,292,5803,5125,0,0,14,1,0,0,85,11,1,8,3,False,False,False,False,,,8351,34,0,0,8304,11,1,5,8345,3,0,0,8410,83,0,0,8226,250,374,0,8210,0,0,0,8300,8200,5008,5008,5002,100,Fail,True,False,False,False,False,False,0,0,0,0,0,"{'championId': 143, 'pickTurn': 1}","{'championId': 238, 'pickTurn': 2}","{'championId': 122, 'pickTurn': 3}","{'championId': 86, 'pickTurn': 4}","{'championId': 131, 'pickTurn': 5}",NONE,JUNGLE,0.3,350.4,376.6,-0.2,103.60000000000001,534.0,-302.1,2.8,602.8,490.5,1.9999999999999998,292.0999999999999,716.2,-416.1000000000001,4.300000000000001,617.0999999999999,664.5,1.3,90.09999999999997,1205.6999999999998,-181.5,,,,,,,,104.0,4.0,11.0
331,Barnabas Collins,3,3410470289,1588905843918,1322,3158,3142,2031,3044,1055,0,3340,0,4,2,0,0,0,596,0,0,0,0,59825,3583,56241,0,0,9518,2131,7387,0,696,1,7166,957,957,12,4,12966,3386,9412,167,6250,5850,0,0,132,0,0,0,60,12,2,8,0,False,False,False,False,,,8214,585,0,0,8226,250,264,0,8210,0,0,0,8237,306,0,0,8009,353,200,0,8014,108,0,0,8200,8000,5008,5002,5001,100,Fail,True,False,False,False,False,False,0,0,0,0,0,"{'championId': 143, 'pickTurn': 1}","{'championId': 238, 'pickTurn': 2}","{'championId': 122, 'pickTurn': 3}","{'championId': 86, 'pickTurn': 4}","{'championId': 131, 'pickTurn': 5}",DUO,MIDDLE,7.1,309.6,291.6,,,436.29999999999995,,8.2,412.9,360.70000000000005,,,518.0,,,,,,,,,,,,,,,,222.0,7.0,4.0
431,nonve,4,3410470289,1588905843918,1322,1402,2031,3165,3158,1052,1027,3364,2,3,3,2,1,1,555,0,0,0,0,107456,76811,23216,7428,0,5756,4437,819,500,9310,1,9998,2207,0,24,13,19725,9160,9829,734,7607,7635,0,0,36,107,88,4,421,12,4,5,3,False,False,False,False,,,8124,205,0,0,8143,243,0,0,8138,10,0,0,8135,1571,4,0,8347,0,0,0,8304,12,0,0,8100,8300,5005,5008,5002,100,Fail,True,False,False,False,False,False,0,0,0,0,0,"{'championId': 143, 'pickTurn': 1}","{'championId': 238, 'pickTurn': 2}","{'championId': 122, 'pickTurn': 3}","{'championId': 86, 'pickTurn': 4}","{'championId': 131, 'pickTurn': 5}",DUO_SUPPORT,BOTTOM,1.0,226.89999999999998,173.1,-0.3999999999999999,-17.849999999999994,236.5,69.15000000000002,1.4,320.1,231.8,-0.6999999999999997,-65.09999999999997,787.1,316.65000000000003,,,,,,,,,,,,,,,111.0,4.0,3.0
531,RosalindmRoXnN,5,3410470289,1588905843918,1322,1055,3091,3006,1036,1038,1055,3340,3,6,1,2,2,1,293,1,0,0,0,69082,8580,57830,2672,0,9426,1459,6846,1120,2003,1,11028,1446,1446,9,17,14392,6554,7238,599,6879,6825,0,0,113,0,0,0,77,11,1,5,1,False,False,False,False,,,8010,512,0,0,9111,412,80,0,9104,0,0,0,8014,209,0,0,8143,267,0,0,8135,499,3,0,8000,8100,5005,5008,5002,100,Fail,True,False,False,False,False,False,0,0,0,0,0,"{'championId': 143, 'pickTurn': 1}","{'championId': 238, 'pickTurn': 2}","{'championId': 122, 'pickTurn': 3}","{'championId': 86, 'pickTurn': 4}","{'championId': 131, 'pickTurn': 5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,HelenrA,6,3410470289,1588905843918,1322,1036,3004,3158,3078,1055,2055,3363,4,2,2,2,1,2,882,0,0,0,0,88140,8772,73239,6128,0,10227,2263,7748,216,1398,2,3803,4546,2789,10,1,9458,2644,6677,136,8668,8133,1,0,140,20,16,0,27,11,2,6,0,False,False,False,False,,,8010,74,0,0,8009,1034,500,0,9103,0,0,0,8014,203,0,0,8226,250,494,0,8210,0,0,0,8000,8200,5005,5008,5002,200,Win,False,True,False,False,True,True,5,0,0,2,1,"{'championId': 11, 'pickTurn': 6}","{'championId': 523, 'pickTurn': 7}","{'championId': 105, 'pickTurn': 8}","{'championId': 119, 'pickTurn': 9}","{'championId': 53, 'pickTurn': 10}",SOLO,MIDDLE,7.0,470.70000000000005,269.9,0.3999999999999999,28.0,482.0,75.09999999999994,4.2,429.2,418.0,-3.0999999999999996,-40.89999999999998,1147.8,305.90000000000003,,,,,,,,,,,,,,,517.0,4.0,12.0
281,wryly,7,3410470289,1588905843918,1322,3504,3117,3853,2055,3108,3028,3364,2,2,6,2,1,1,1071,0,0,0,0,32804,28784,3730,289,0,9159,7630,1239,289,340,1,3016,1477,873,32,23,6468,911,5503,54,6162,5700,0,0,27,0,0,0,248,10,2,15,3,False,False,False,False,,,8229,774,0,0,8226,250,389,0,8210,0,0,0,8237,377,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5001,200,Win,False,True,False,False,True,True,5,0,0,2,1,"{'championId': 11, 'pickTurn': 6}","{'championId': 523, 'pickTurn': 7}","{'championId': 105, 'pickTurn': 8}","{'championId': 119, 'pickTurn': 9}","{'championId': 53, 'pickTurn': 10}",NONE,JUNGLE,1.5,364.1,299.0,1.0,22.400000000000006,503.20000000000005,-235.6,0.5,658.9,571.0,-0.2,206.29999999999998,1154.8,-51.200000000000045,,,,,,,,,,,,,,,104.0,4.0,11.0
381,ExhaustMyHoles,8,3410470289,1588905843918,1322,3157,1052,3020,0,3285,1056,3364,5,3,4,2,1,2,490,0,0,0,0,82461,63760,10310,8390,0,13455,11226,1378,850,0,0,8035,3715,2386,16,29,9760,1369,8120,270,8770,8360,0,0,130,0,0,0,107,13,1,3,2,False,False,False,True,,,8112,1051,0,0,8126,283,0,0,8138,18,0,0,8106,4,0,0,8226,250,238,0,8210,0,0,0,8100,8200,5008,5008,5002,200,Win,False,True,False,False,True,True,5,0,0,2,1,"{'championId': 11, 'pickTurn': 6}","{'championId': 523, 'pickTurn': 7}","{'championId': 105, 'pickTurn': 8}","{'championId': 119, 'pickTurn': 9}","{'championId': 53, 'pickTurn': 10}",DUO,TOP,6.1,418.4,231.0,,,277.8,,5.300000000000001,404.29999999999995,351.3,,,661.6,,,,,,,,,,,,,,,,103.0,14.0,4.0
481,R0biny0H00d,9,3410470289,1588905843918,1322,3071,2033,1037,3047,3052,0,3340,5,1,1,4,2,1,728,1,0,0,0,131321,65,126396,4860,0,10580,41,10538,0,3915,1,11393,5903,4553,23,1,17623,3162,13998,462,8989,6825,2,0,153,6,0,6,31,14,2,9,1,False,False,False,False,,,8010,128,0,0,8009,1048,500,0,9105,18,20,0,8299,1031,0,0,8135,1980,4,0,8139,490,0,0,8000,8100,5008,5008,5002,200,Win,False,True,False,False,True,True,5,0,0,2,1,"{'championId': 11, 'pickTurn': 6}","{'championId': 523, 'pickTurn': 7}","{'championId': 105, 'pickTurn': 8}","{'championId': 119, 'pickTurn': 9}","{'championId': 53, 'pickTurn': 10}",DUO_SUPPORT,TOP,2.7,272.5,231.7,,,332.2,,4.8,565.8,395.20000000000005,,,655.7,,1.9,350.9,272.0,,,985.4,,,,,,,,,134.0,4.0,14.0
581,RyDaGOAT,10,3410470289,1588905843918,1322,1402,3152,3041,2055,3020,1052,3364,6,1,2,3,2,2,975,1,0,0,0,119266,84456,23882,10926,0,9679,8112,1091,476,10035,1,10182,17404,1089,19,7,18305,3925,13377,1002,8562,8085,2,0,33,102,69,6,346,13,4,7,1,False,False,True,False,,,8128,578,10,0,8143,299,0,0,8138,16,0,0,8135,4541,5,0,8304,10,3,0,8347,0,0,0,8100,8300,5005,5008,5002,200,Win,False,True,False,False,True,True,5,0,0,2,1,"{'championId': 11, 'pickTurn': 6}","{'championId': 523, 'pickTurn': 7}","{'championId': 105, 'pickTurn': 8}","{'championId': 119, 'pickTurn': 9}","{'championId': 53, 'pickTurn': 10}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
