,participantId,gameId,role,lane,creepsPerMinDeltas_0-10,xpPerMinDeltas_0-10,goldPerMinDeltas_0-10,csDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_0-10,damageTakenPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_0-10,creepsPerMinDeltas_10-20,xpPerMinDeltas_10-20,goldPerMinDeltas_10-20,csDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_10-20,damageTakenPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_10-20,creepsPerMinDeltas_20-30,xpPerMinDeltas_20-30,goldPerMinDeltas_20-30,csDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_20-30,damageTakenPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_20-30,creepsPerMinDeltas_30-end,xpPerMinDeltas_30-end,goldPerMinDeltas_30-end,csDiffPerMinDeltas_30-end,xpDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_30-end,damageTakenDiffPerMinDeltas_30-end
240,1,3406556578,SOLO,TOP,6.1,423.0,239.70000000000002,1.4000000000000004,5.199999999999989,623.3,89.00000000000003,5.6,550.7,295.2,-2.0999999999999996,-99.20000000000002,1143.6,658.8,3.4000000000000004,370.9,337.8,-0.09999999999999987,81.89999999999998,1490.9,507.9,2.3,348.7,237.60000000000002,1.3000000000000003,38.29999999999998,2088.8,345.20000000000005
241,2,3406556578,DUO_CARRY,BOTTOM,8.1,310.0,254.9,-0.6500000000000001,2.3000000000000114,161.8,-57.19999999999999,6.2,369.9,315.9,-0.9499999999999997,-130.10000000000002,644.8,-143.9499999999999,5.0,574.1,353.8,-0.04999999999999982,114.85000000000002,591.2,-451.54999999999995,6.0,454.1,405.6,0.050000000000000266,-164.54999999999998,946.6999999999999,-188.69999999999987
242,3,3406556578,NONE,JUNGLE,0.1,365.2,287.1,-1.2,0.4000000000000057,592.0,-73.19999999999999,1.5,393.1,414.7,0.8000000000000002,-19.100000000000023,682.3,-537.0,1.4,473.0,393.5,-0.8,33.20000000000002,939.8,74.59999999999997,2.0,357.4,278.9,0.6999999999999998,-223.60000000000002,1411.9,56.5
243,4,3406556578,SOLO,MIDDLE,9.0,512.2,384.6,1.5000000000000004,25.100000000000023,120.30000000000001,-202.7,7.2,490.70000000000005,461.0,0.10000000000000009,-2.4000000000000057,645.2,112.19999999999999,4.0,458.5,401.4,0.5000000000000004,182.0,926.8,343.0,6.699999999999999,490.0,392.4,2.1999999999999997,-4.200000000000017,851.2,340.20000000000005
244,5,3406556578,DUO_SUPPORT,BOTTOM,0.1,261.6,145.3,-0.6500000000000001,2.3000000000000114,189.6,-57.19999999999999,0.30000000000000004,337.5,234.6,-0.9499999999999997,-130.10000000000002,648.9000000000001,-143.9499999999999,0.30000000000000004,447.2,336.1,-0.04999999999999982,114.85000000000002,777.5999999999999,-451.54999999999995,0.4,374.2,235.3,0.050000000000000266,-164.54999999999998,995.4000000000001,-188.69999999999987
490,6,3406556578,NONE,JUNGLE,1.3,364.79999999999995,316.6,1.2,-0.4000000000000057,665.2,73.19999999999999,0.7,412.20000000000005,460.6,-0.8000000000000002,19.100000000000023,1219.3,537.0,2.2,439.79999999999995,405.2,0.8,-33.20000000000002,865.2,-74.59999999999997,1.3,581.0,391.29999999999995,-0.6999999999999998,223.60000000000002,1355.4,-56.5
491,7,3406556578,DUO_CARRY,BOTTOM,8.3,315.1,295.0,0.6500000000000001,-2.3000000000000114,212.9,57.19999999999999,7.3,590.6,569.9,0.9499999999999997,130.10000000000002,880.7,143.9499999999999,5.0,533.6,548.7,0.04999999999999982,-114.85000000000002,1278.8,451.54999999999995,5.9,670.2,592.0,-0.050000000000000266,164.54999999999998,1311.8,188.69999999999987
492,8,3406556578,SOLO,MIDDLE,7.5,487.1,263.70000000000005,-1.5000000000000004,-25.100000000000023,323.0,202.7,7.1,493.1,383.7,-0.10000000000000009,2.4000000000000057,533.0,-112.19999999999999,3.5,276.5,266.6,-0.5000000000000004,-182.0,583.8,-343.0,4.5,494.20000000000005,343.8,-2.1999999999999997,4.200000000000017,511.0,-340.20000000000005
493,9,3406556578,SOLO,TOP,4.699999999999999,417.8,300.0,-1.4000000000000004,-5.199999999999989,534.3,-89.00000000000003,7.699999999999999,649.9000000000001,428.4,2.0999999999999996,99.20000000000002,484.8,-658.8,3.5,289.0,269.3,0.09999999999999987,-81.89999999999998,983.0,-507.9,1.0,310.4,248.2,-1.3000000000000003,-38.29999999999998,1743.6,-345.20000000000005
494,10,3406556578,DUO_SUPPORT,BOTTOM,1.2,251.9,155.2,0.6500000000000001,-2.3000000000000114,252.9,57.19999999999999,1.1,377.0,351.6,0.9499999999999997,130.10000000000002,700.9,143.9499999999999,0.4,258.0,230.0,0.04999999999999982,-114.85000000000002,993.1,451.54999999999995,0.4,487.20000000000005,226.5,-0.050000000000000266,164.54999999999998,1007.7,188.69999999999987
245,1,3406570551,DUO,MIDDLE,5.2,292.6,206.6,,,305.79999999999995,,2.8,360.6,326.5,,,721.3,,,,,,,,,,,,,,,
246,2,3406570551,SOLO,TOP,5.5,481.8,312.4,-0.5,85.70000000000002,397.4,-42.700000000000045,6.9,476.9,644.7,-0.8000000000000003,-100.30000000000001,481.5,-130.6,,,,,,,,,,,,,,
247,3,3406570551,DUO,MIDDLE,6.4,428.8,229.39999999999998,,,427.29999999999995,,3.7,466.9,496.6,,,788.0,,,,,,,,,,,,,,,
248,4,3406570551,NONE,JUNGLE,0.4,347.79999999999995,279.9,-0.29999999999999993,5.699999999999989,551.5999999999999,-61.30000000000007,2.3,532.9,473.5,2.2,51.900000000000034,1079.6,-247.5,,,,,,,,,,,,,,
249,5,3406570551,DUO_SUPPORT,MIDDLE,1.8,246.4,147.3,,,318.6,,1.0,363.6,286.0,,,417.0,,,,,,,,,,,,,,,
495,6,3406570551,NONE,JUNGLE,0.7,342.1,286.5,0.29999999999999993,-5.699999999999989,612.9000000000001,61.30000000000007,0.1,481.0,441.5,-2.2,-51.900000000000034,1327.1,247.5,,,,,,,,,,,,,,
496,7,3406570551,SOLO,MIDDLE,6.6,433.5,248.5,,,377.9,,4.8,326.5,271.1,,,565.4,,,,,,,,,,,,,,,
497,8,3406570551,DUO_CARRY,BOTTOM,6.5,295.2,261.6,,,347.5,,6.4,446.4,382.7,,,948.0,,,,,,,,,,,,,,,
498,9,3406570551,DUO_SUPPORT,BOTTOM,1.1,265.1,182.3,,,391.0,,0.8999999999999999,368.1,353.6,,,829.9000000000001,,,,,,,,,,,,,,,
499,10,3406570551,SOLO,TOP,6.0,396.1,235.9,0.5,-85.70000000000002,440.1,42.700000000000045,7.7,577.2,464.29999999999995,0.8000000000000003,100.30000000000001,612.1,130.6,,,,,,,,,,,,,,
230,1,3407175583,SOLO,MIDDLE,6.300000000000001,439.29999999999995,302.4,0.7000000000000006,154.7,490.7,288.2,4.6,442.0,496.79999999999995,-2.0,-89.20000000000002,1162.8,518.5,1.5,369.0,295.6,-4.3,-158.50000000000003,1483.1,582.2,,,,,,,
231,2,3407175583,NONE,JUNGLE,0.3,350.4,376.6,-0.2,103.60000000000001,534.0,-302.1,2.8,602.8,490.5,1.9999999999999998,292.0999999999999,716.2,-416.1000000000001,4.300000000000001,617.0999999999999,664.5,1.3,90.09999999999997,1205.6999999999998,-181.5,,,,,,,
232,3,3407175583,DUO_SUPPORT,BOTTOM,1.5,258.5,171.8,,,286.5,,0.9,350.8,360.9,,,832.0,,1.0,598.6,357.5,,,684.0,,,,,,,,
233,4,3407175583,DUO_CARRY,BOTTOM,5.9,258.8,259.4,,,325.8,,6.1,419.1,521.0,,,929.5999999999999,,2.3,514.0999999999999,470.3,,,961.6,,,,,,,,
234,5,3407175583,SOLO,TOP,5.7,416.1,217.79999999999998,,,575.2,,4.7,467.4,488.0,,,786.5,,2.3,611.8,393.7,,,1257.1999999999998,,,,,,,,
480,6,3407175583,DUO_CARRY,TOP,7.2,505.0,283.7,,,396.0,,5.9,450.7,331.6,,,726.2,,3.4000000000000004,360.8,304.8,,,1331.3,,,,,,,,
481,7,3407175583,DUO_SUPPORT,TOP,2.7,272.5,231.7,,,332.2,,4.8,565.8,395.20000000000005,,,655.7,,1.9,350.9,272.0,,,985.4,,,,,,,,
482,8,3407175583,SOLO,MIDDLE,5.6,284.6,286.6,-0.7000000000000006,-154.7,202.5,-288.2,6.6,531.2,458.2,2.0,89.20000000000002,644.3,-518.5,5.8,527.5,483.6,4.3,158.50000000000003,900.9,-582.2,,,,,,,
483,9,3407175583,NONE,JUNGLE,0.5,246.8,207.89999999999998,0.2,-103.60000000000001,836.1,302.1,0.8,310.70000000000005,320.4,-1.9999999999999998,-292.0999999999999,1132.3000000000002,416.1000000000001,3.0,527.0,444.70000000000005,-1.3,-90.09999999999997,1387.1999999999998,181.5,,,,,,,
484,10,3407175583,SOLO,BOTTOM,1.2,243.0,157.2,,,414.40000000000003,,1.3,324.7,329.9,,,986.1999999999999,,1.1,382.4,195.7,,,1417.8,,,,,,,,
235,1,3407231348,SOLO,TOP,6.300000000000001,441.59999999999997,278.6,-0.2999999999999998,19.399999999999977,331.5,-77.60000000000002,7.300000000000001,626.2,427.20000000000005,2.3000000000000003,106.60000000000005,926.7,228.29999999999995,5.199999999999999,505.7,386.70000000000005,-0.20000000000000018,-231.10000000000002,1638.6,769.3,,,,,,,
236,2,3407231348,DUO_CARRY,BOTTOM,8.2,279.79999999999995,271.2,0.75,-13.0,392.6,173.75,7.1,472.8,549.4,-0.25,-86.75000000000003,686.5,8.499999999999943,5.6,613.8,451.40000000000003,0.7000000000000002,-24.399999999999977,1321.3,501.99999999999994,,,,,,,
237,3,3407231348,DUO_SUPPORT,BOTTOM,1.3,275.29999999999995,153.2,0.75,-13.0,379.29999999999995,173.75,2.3,350.0,328.1,-0.25,-86.75000000000003,608.8,8.499999999999943,2.7,588.9,339.1,0.7000000000000002,-24.399999999999977,1328.2,501.99999999999994,,,,,,,
238,4,3407231348,SOLO,MIDDLE,6.4,404.5,229.2,-0.7999999999999998,-54.19999999999999,301.1,56.300000000000004,8.1,567.7,429.0,3.3999999999999995,62.80000000000001,553.9,-332.8,3.8,432.1,434.8,1.0999999999999996,-141.5,866.9,-536.3000000000001,,,,,,,
239,5,3407231348,NONE,JUNGLE,0.0,226.2,194.0,0.0,-74.30000000000003,669.8,168.9,0.7,491.0,386.4,-1.4,-184.0,1249.7,398.20000000000005,0.9,481.29999999999995,341.3,-2.5999999999999996,-220.7,1356.8000000000002,433.4000000000001,,,,,,,
485,6,3407231348,DUO_CARRY,BOTTOM,6.3,285.5,286.2,-0.75,13.0,292.3,-173.75,7.199999999999999,456.70000000000005,394.1,0.25,86.75000000000003,567.8,-8.499999999999943,5.8,753.1,569.4000000000001,-0.7000000000000002,24.399999999999977,725.4,-501.99999999999994,,,,,,,
486,7,3407231348,SOLO,TOP,6.6,422.2,236.7,0.2999999999999998,-19.399999999999977,409.1,77.60000000000002,5.0,519.6,332.4,-2.3000000000000003,-106.60000000000005,698.4000000000001,-228.29999999999995,5.4,736.8,458.0,0.20000000000000018,231.10000000000002,869.3,-769.3,,,,,,,
487,8,3407231348,NONE,JUNGLE,0.0,300.5,331.4,0.0,74.30000000000003,500.9,-168.9,2.1,675.0,557.8,1.4,184.0,851.5,-398.20000000000005,3.5,702.0,556.5,2.5999999999999996,220.7,923.4,-433.4000000000001,,,,,,,
488,9,3407231348,SOLO,MIDDLE,7.199999999999999,458.7,344.6,0.7999999999999998,54.19999999999999,244.79999999999998,-56.300000000000004,4.7,504.9,428.3,-3.3999999999999995,-62.80000000000001,886.7,332.8,2.7,573.6,491.2,-1.0999999999999996,141.5,1403.2,536.3000000000001,,,,,,,
489,10,3407231348,DUO_SUPPORT,BOTTOM,1.7,295.6,303.2,-0.75,13.0,132.1,-173.75,2.7,539.5999999999999,618.5,0.25,86.75000000000003,710.5,-8.499999999999943,1.1,498.4,741.2,-0.7000000000000002,24.399999999999977,920.1,-501.99999999999994,,,,,,,
225,1,3408836408,DUO_SUPPORT,NONE,5.1,399.7,253.10000000000002,0.07999999999999985,34.680000000000035,424.6,-102.28000000000003,,,,,,,,,,,,,,,,,,,,,
226,2,3408836408,DUO_SUPPORT,NONE,0.4,290.7,308.1,0.07999999999999985,34.680000000000035,636.3,-102.28000000000003,,,,,,,,,,,,,,,,,,,,,
227,3,3408836408,DUO_SUPPORT,NONE,6.9,494.5,322.3,0.07999999999999985,34.680000000000035,322.0,-102.28000000000003,,,,,,,,,,,,,,,,,,,,,
228,4,3408836408,DUO,NONE,7.1,331.7,462.3,0.07999999999999985,34.680000000000035,404.0,-102.28000000000003,,,,,,,,,,,,,,,,,,,,,
229,5,3408836408,DUO_SUPPORT,NONE,0.2,346.2,218.10000000000002,0.07999999999999985,34.680000000000035,99.80000000000001,-102.28000000000003,,,,,,,,,,,,,,,,,,,,,
475,6,3408836408,DUO_SUPPORT,NONE,6.199999999999999,396.4,255.39999999999998,-0.07999999999999985,-34.680000000000035,396.8,102.28000000000003,,,,,,,,,,,,,,,,,,,,,
476,7,3408836408,DUO_SUPPORT,NONE,5.9,284.2,255.4,-0.07999999999999985,-34.680000000000035,458.5,102.28000000000003,,,,,,,,,,,,,,,,,,,,,
477,8,3408836408,DUO_SUPPORT,NONE,1.3,382.9,368.4,-0.07999999999999985,-34.680000000000035,732.4000000000001,102.28000000000003,,,,,,,,,,,,,,,,,,,,,
478,9,3408836408,DUO_SUPPORT,NONE,0.2,239.39999999999998,154.3,-0.07999999999999985,-34.680000000000035,331.70000000000005,102.28000000000003,,,,,,,,,,,,,,,,,,,,,
479,10,3408836408,DUO_SUPPORT,NONE,5.7,386.5,317.3,-0.07999999999999985,-34.680000000000035,478.70000000000005,102.28000000000003,,,,,,,,,,,,,,,,,,,,,
220,1,3408871309,NONE,JUNGLE,0.5,242.1,225.3,,,760.7,,0.3,288.29999999999995,247.10000000000002,,,1097.1,,1.0,451.8,285.6,,,1834.5,,,,,,,,
221,2,3408871309,NONE,JUNGLE,6.8,462.2,294.4,,,459.8,,6.800000000000001,608.4000000000001,465.59999999999997,,,1501.5,,5.1,551.9,519.9,,,2614.3,,,,,,,,
222,3,3408871309,DUO,MIDDLE,5.699999999999999,389.5,219.2,,,349.8,,5.5,409.29999999999995,336.9,,,518.4,,5.1,358.29999999999995,320.29999999999995,,,1126.0,,,,,,,,
223,4,3408871309,DUO_SUPPORT,MIDDLE,1.0,240.9,180.7,,,400.6,,1.1,244.0,214.6,,,708.4,,0.8999999999999999,457.9,272.7,,,922.4,,,,,,,,
224,5,3408871309,DUO,MIDDLE,6.5,322.0,337.2,,,228.4,,6.8,417.29999999999995,340.6,,,330.20000000000005,,2.7,303.6,362.5,,,843.6,,,,,,,,
470,6,3408871309,SOLO,TOP,4.0,407.7,254.10000000000002,,,490.0,,7.4,502.20000000000005,402.5,,,882.0,,4.0,571.2,426.9,,,1398.1,,,,,,,,
471,7,3408871309,SOLO,MIDDLE,7.1,509.6,329.3,,,448.5,,5.0,498.4,517.8,,,1270.8000000000002,,5.5,538.1,531.2,,,1750.4,,,,,,,,
472,8,3408871309,NONE,JUNGLE,0.30000000000000004,411.9,407.7,,,801.1,,0.5,487.7,410.5,,,1322.6,,1.3,757.2,550.8,,,1901.4,,,,,,,,
473,9,3408871309,DUO_SUPPORT,BOTTOM,0.0,249.4,168.3,,,337.9,,0.5,416.3,290.4,,,248.4,,0.7,491.79999999999995,302.3,,,566.8,,,,,,,,
474,10,3408871309,DUO_CARRY,BOTTOM,6.699999999999999,314.1,304.4,,,407.4,,6.699999999999999,405.09999999999997,379.4,,,714.9000000000001,,5.1,535.1,558.6,,,1293.5,,,,,,,,
215,1,3408878574,SOLO,MIDDLE,5.9,469.70000000000005,290.2,-1.3000000000000003,-5.299999999999983,352.6,-183.8,7.2,511.6,437.9,0.40000000000000036,-86.1,719.9,-233.89999999999998,4.4,366.8,433.0,-0.8999999999999999,-287.9,1029.2,134.2,,,,,,,
216,2,3408878574,NONE,JUNGLE,0.5,384.29999999999995,309.1,0.0,48.89999999999998,731.8,-104.60000000000002,1.6,473.29999999999995,411.5,0.19999999999999996,-12.700000000000045,1195.1,-409.9,0.6,322.7,314.3,0.09999999999999998,-249.6,964.0999999999999,-485.2000000000001,,,,,,,
217,3,3408878574,DUO_SUPPORT,BOTTOM,1.0,262.6,185.89999999999998,-0.5000000000000004,-28.0,359.7,6.099999999999966,0.8999999999999999,422.2,353.7,0.44999999999999973,89.54999999999998,888.7,-257.90000000000003,0.5,433.70000000000005,278.4,-0.5000000000000002,-166.7999999999999,925.6999999999999,-68.4500000000001,,,,,,,
218,4,3408878574,SOLO,TOP,5.3,405.20000000000005,230.3,-1.6000000000000005,-94.6,406.70000000000005,-67.29999999999998,7.1,518.0,378.8,2.3,12.5,943.5999999999999,-151.80000000000013,3.0,445.6,354.4,-1.2,-141.59999999999997,1246.6999999999998,147.89999999999998,,,,,,,
219,5,3408878574,DUO_CARRY,BOTTOM,5.6,301.0,260.7,-0.5000000000000004,-28.0,345.9,6.099999999999966,6.199999999999999,546.3,534.5999999999999,0.44999999999999973,89.54999999999998,829.0999999999999,-257.90000000000003,4.6,385.70000000000005,443.6,-0.5000000000000002,-166.7999999999999,764.6999999999999,-68.4500000000001,,,,,,,
465,6,3408878574,SOLO,TOP,6.9,499.8,304.79999999999995,1.6000000000000005,94.6,474.0,67.29999999999998,4.8,505.5,328.9,-2.3,-12.5,1095.4,151.80000000000013,4.2,587.2,501.8,1.2,141.59999999999997,1098.8,-147.89999999999998,,,,,,,
466,7,3408878574,DUO_CARRY,BOTTOM,6.1,302.1,300.6,0.5000000000000004,28.0,264.9,-6.099999999999966,5.0,474.5,501.3,-0.44999999999999973,-89.54999999999998,1097.0,257.90000000000003,4.7,682.0,514.3,0.5000000000000002,166.7999999999999,787.8,68.4500000000001,,,,,,,
467,8,3408878574,NONE,JUNGLE,0.5,335.4,293.4,0.0,-48.89999999999998,836.4000000000001,104.60000000000002,1.4,486.0,358.5,-0.19999999999999996,12.700000000000045,1605.0,409.9,0.5,572.3,365.3,-0.09999999999999998,249.6,1449.3000000000002,485.2000000000001,,,,,,,
468,9,3408878574,DUO_SUPPORT,BOTTOM,1.5,317.5,176.9,0.5000000000000004,28.0,428.5,-6.099999999999966,1.2,314.9,249.3,-0.44999999999999973,-89.54999999999998,1136.6,257.90000000000003,1.4,471.0,310.1,0.5000000000000002,166.7999999999999,1039.5,68.4500000000001,,,,,,,
469,10,3408878574,SOLO,MIDDLE,7.2,475.0,297.6,1.3000000000000003,5.299999999999983,536.4,183.8,6.8,597.7,531.9,-0.40000000000000036,86.1,953.8,233.89999999999998,5.3,654.7,565.3,0.8999999999999999,287.9,895.0,-134.2,,,,,,,
210,1,3409106485,DUO_SUPPORT,BOTTOM,0.9,223.7,141.9,0.30000000000000004,-44.10000000000004,358.8,143.50000000000003,1.7,304.1,205.7,-0.24999999999999978,-111.44999999999996,721.6,432.20000000000005,,,,,,,,,,,,,,
211,2,3409106485,DUO_CARRY,BOTTOM,7.0,256.7,237.8,0.30000000000000004,-44.10000000000004,378.1,143.50000000000003,7.1,324.9,282.1,-0.24999999999999978,-111.44999999999996,731.0,432.20000000000005,,,,,,,,,,,,,,
212,3,3409106485,SOLO,TOP,7.3,467.4,288.6,,,483.70000000000005,,6.9,507.20000000000005,451.2,,,907.3,,,,,,,,,,,,,,,
213,4,3409106485,NONE,JUNGLE,0.3,289.7,259.5,,,485.79999999999995,,1.4000000000000001,362.7,328.9,,,814.7,,,,,,,,,,,,,,,
214,5,3409106485,SOLO,MIDDLE,5.4,420.4,227.8,-2.6999999999999993,-126.9,417.1,-34.19999999999999,7.8,590.2,394.3,-1.6000000000000005,7.300000000000068,898.9,-35.30000000000007,,,,,,,,,,,,,,
460,6,3409106485,SOLO,MIDDLE,8.1,547.3,396.4,2.6999999999999993,126.9,451.3,34.19999999999999,9.4,582.9,485.5,1.6000000000000005,-7.300000000000068,934.2,35.30000000000007,,,,,,,,,,,,,,
461,7,3409106485,DUO_SUPPORT,TOP,0.1,253.5,222.1,,,671.8,,0.2,464.5,349.1,,,1016.3,,,,,,,,,,,,,,,
462,8,3409106485,DUO_CARRY,TOP,4.800000000000001,450.79999999999995,236.0,,,419.0,,7.300000000000001,588.6,448.20000000000005,,,816.6,,,,,,,,,,,,,,,
463,9,3409106485,DUO_CARRY,BOTTOM,6.7,296.70000000000005,293.4,-0.30000000000000004,44.10000000000004,264.1,-143.50000000000003,8.3,462.4,491.8,0.24999999999999978,111.44999999999996,304.0,-432.20000000000005,,,,,,,,,,,,,,
464,10,3409106485,DUO_SUPPORT,BOTTOM,0.6,271.9,166.6,-0.30000000000000004,44.10000000000004,185.79999999999998,-143.50000000000003,1.0,389.5,279.0,0.24999999999999978,111.44999999999996,284.2,-432.20000000000005,,,,,,,,,,,,,,
200,1,3409308595,NONE,JUNGLE,0.2,347.2,308.5,-0.39999999999999997,42.69999999999999,674.4,-76.4,1.6,360.7,249.9,-0.40000000000000013,-153.20000000000002,1191.6999999999998,411.8999999999999,,,,,,,,,,,,,,
201,2,3409308595,DUO_SUPPORT,BOTTOM,0.0,265.1,181.8,0.9000000000000001,5.500000000000014,190.5,17.79999999999997,0.1,240.9,214.9,-1.4999999999999998,-118.04999999999998,486.8,266.1,,,,,,,,,,,,,,
202,3,3409308595,SOLO,TOP,5.3,417.6,292.5,1.1999999999999997,28.30000000000001,513.5,10.200000000000045,6.7,596.3,540.8,1.7000000000000002,133.10000000000002,708.0,349.3,,,,,,,,,,,,,,
203,4,3409308595,SOLO,MIDDLE,7.300000000000001,489.9,265.9,-0.49999999999999956,36.70000000000002,186.0,-106.99999999999999,6.9,468.0,277.0,0.10000000000000009,-105.0,823.5,51.60000000000002,,,,,,,,,,,,,,
204,5,3409308595,DUO_CARRY,BOTTOM,7.7,300.1,298.29999999999995,0.9000000000000001,5.500000000000014,314.29999999999995,17.79999999999997,5.3,373.9,353.1,-1.4999999999999998,-118.04999999999998,941.4000000000001,266.1,,,,,,,,,,,,,,
450,6,3409308595,NONE,JUNGLE,0.6,304.5,261.5,0.39999999999999997,-42.69999999999999,750.8,76.4,2.0,513.9,568.0,0.40000000000000013,153.20000000000002,779.8,-411.8999999999999,,,,,,,,,,,,,,
451,7,3409308595,DUO_CARRY,BOTTOM,5.5,292.1,251.8,-0.9000000000000001,-5.500000000000014,268.3,-17.79999999999997,8.2,486.7,562.9,1.4999999999999998,118.04999999999998,463.8,-266.1,,,,,,,,,,,,,,
452,8,3409308595,SOLO,MIDDLE,7.8,453.2,329.5,0.49999999999999956,-36.70000000000002,293.0,106.99999999999999,6.8,573.0,583.7,-0.10000000000000009,105.0,771.9,-51.60000000000002,,,,,,,,,,,,,,
453,9,3409308595,SOLO,TOP,4.1,389.29999999999995,236.29999999999998,-1.1999999999999997,-28.30000000000001,503.29999999999995,-10.200000000000045,5.0,463.2,304.79999999999995,-1.7000000000000002,-133.10000000000002,358.7,-349.3,,,,,,,,,,,,,,
454,10,3409308595,DUO_SUPPORT,BOTTOM,0.4,262.1,170.8,-0.9000000000000001,-5.500000000000014,200.89999999999998,-17.79999999999997,0.2,364.20000000000005,318.8,1.4999999999999998,118.04999999999998,432.2,-266.1,,,,,,,,,,,,,,
205,1,3409331421,SOLO,MIDDLE,6.4,410.9,234.0,-1.1999999999999997,-56.69999999999996,207.3,-63.400000000000006,6.1,499.5,492.70000000000005,-1.0000000000000004,-52.5,851.4,59.60000000000002,,,,,,,,,,,,,,
206,2,3409331421,NONE,JUNGLE,0.2,351.8,285.4,0.2,56.300000000000026,667.3,-92.20000000000005,1.1,436.4,367.29999999999995,0.5,-69.4,790.0,-280.4,,,,,,,,,,,,,,
207,3,3409331421,SOLO,TOP,8.0,443.4,282.0,1.2000000000000002,-10.899999999999977,685.7,169.10000000000008,6.4,490.8,311.7,-0.6999999999999997,-106.59999999999997,1507.1,858.2,,,,,,,,,,,,,,
208,4,3409331421,DUO_CARRY,BOTTOM,7.2,256.4,285.9,-0.7500000000000004,-74.54999999999998,343.59999999999997,124.80000000000003,6.0,478.1,418.79999999999995,-0.9499999999999997,-119.94999999999999,829.5,169.34999999999997,,,,,,,,,,,,,,
209,5,3409331421,DUO_SUPPORT,BOTTOM,1.1,268.70000000000005,155.1,-0.7500000000000004,-74.54999999999998,406.4,124.80000000000003,0.5,256.9,180.6,-0.9499999999999997,-119.94999999999999,599.0,169.34999999999997,,,,,,,,,,,,,,
455,6,3409331421,SOLO,MIDDLE,7.6,467.59999999999997,309.9,1.1999999999999997,56.69999999999996,270.7,63.400000000000006,7.1,552.0,399.3,1.0000000000000004,52.5,791.8,-59.60000000000002,,,,,,,,,,,,,,
456,7,3409331421,NONE,JUNGLE,0.0,295.5,248.7,-0.2,-56.300000000000026,759.5,92.20000000000005,0.6,505.79999999999995,399.2,-0.5,69.4,1070.4,280.4,,,,,,,,,,,,,,
457,8,3409331421,SOLO,TOP,6.800000000000001,454.29999999999995,266.0,-1.2000000000000002,10.899999999999977,516.6,-169.10000000000008,7.1,597.4,532.3,0.6999999999999997,106.59999999999997,648.9,-858.2,,,,,,,,,,,,,,
458,9,3409331421,DUO_CARRY,BOTTOM,8.4,339.0,406.8,0.7500000000000004,74.54999999999998,260.6,-124.80000000000003,7.699999999999999,606.7,693.8,0.9499999999999997,119.94999999999999,585.7,-169.34999999999997,,,,,,,,,,,,,,
459,10,3409331421,DUO_SUPPORT,BOTTOM,1.4,335.2,265.2,0.7500000000000004,74.54999999999998,239.79999999999998,-124.80000000000003,0.7,368.20000000000005,335.6,0.9499999999999997,119.94999999999999,504.1,-169.34999999999997,,,,,,,,,,,,,,
195,1,3409377141,NONE,JUNGLE,6.5,525.8,368.6,,,202.7,,6.6,464.5,464.1,,,494.6,,,,,,,,,,,,,,,
196,2,3409377141,SOLO,MIDDLE,7.2,438.4,285.7,1.0,6.599999999999994,431.0,2.3999999999999773,6.6,467.2,330.4,1.4999999999999996,25.69999999999999,717.7,-185.10000000000008,,,,,,,,,,,,,,
197,3,3409377141,DUO_SUPPORT,BOTTOM,1.2000000000000002,233.89999999999998,274.6,-0.6000000000000001,-11.900000000000034,377.5,39.349999999999994,1.8,417.3,386.4,-1.35,-134.84999999999997,895.5,271.74999999999994,,,,,,,,,,,,,,
198,4,3409377141,DUO_CARRY,BOTTOM,5.8,326.1,310.6,-0.6000000000000001,-11.900000000000034,500.2,39.349999999999994,6.0,503.6,418.2,-1.35,-134.84999999999997,1199.0,271.74999999999994,,,,,,,,,,,,,,
199,5,3409377141,NONE,JUNGLE,0.6,312.0,265.2,,,296.6,,1.8,385.20000000000005,383.70000000000005,,,1045.5,,,,,,,,,,,,,,,
445,6,3409377141,DUO_CARRY,BOTTOM,7.7,317.5,364.20000000000005,0.6000000000000001,11.900000000000034,457.1,-39.349999999999994,7.8,661.2,637.8,1.35,134.84999999999997,1047.6,-271.74999999999994,,,,,,,,,,,,,,
446,7,3409377141,NONE,JUNGLE,1.2000000000000002,337.0,246.10000000000002,,,603.5,,1.1,500.7,441.9,,,1028.4,,,,,,,,,,,,,,,
447,8,3409377141,SOLO,MIDDLE,6.2,431.8,233.10000000000002,-1.0,-6.599999999999994,428.6,-2.3999999999999773,5.1,441.5,444.3,-1.4999999999999996,-25.69999999999999,902.8000000000001,185.10000000000008,,,,,,,,,,,,,,
448,9,3409377141,DUO_SUPPORT,BOTTOM,0.5,266.29999999999995,203.1,0.6000000000000001,11.900000000000034,341.9,-39.349999999999994,2.7,529.4,428.1,1.35,134.84999999999997,503.4,-271.74999999999994,,,,,,,,,,,,,,
449,10,3409377141,SOLO,TOP,3.0999999999999996,331.6,183.7,,,527.1,,6.4,610.8,491.3,,,692.8,,,,,,,,,,,,,,,
