,summonerName,participantId,gameId,gameCreation,gameDuration,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,teamId_team,win_team,firstBlood_team,firstTower_team,firstInhibitor_team,firstBaron_team,firstDragon_team,firstRiftHerald_team,towerKills_team,inhibitorKills_team,baronKills_team,dragonKills_team,riftHeraldKills_team,ban1,ban2,ban3,ban4,ban5,role,lane,creepsPerMinDeltas_0-10,xpPerMinDeltas_0-10,goldPerMinDeltas_0-10,csDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_0-10,damageTakenPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_0-10,creepsPerMinDeltas_10-20,xpPerMinDeltas_10-20,goldPerMinDeltas_10-20,csDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_10-20,damageTakenPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_10-20,creepsPerMinDeltas_20-30,xpPerMinDeltas_20-30,goldPerMinDeltas_20-30,csDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_20-30,damageTakenPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_20-30,creepsPerMinDeltas_30-end,xpPerMinDeltas_30-end,goldPerMinDeltas_30-end,csDiffPerMinDeltas_30-end,xpDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_30-end,damageTakenDiffPerMinDeltas_30-end,championId,spell1Id,spell2Id
419,xLimz,10,3412391883,1.58901E+12,1884,3078,3065,1033,3111,0,1400,3364,6,6,6,4,2,1,465,1,0,0,0,183913,19008,156963,7942,0,12091,1962,8755,1374,15869,1,27656,13032,0,14,23,37796,12061,25274,460,11578,11338,0,0,62,133,99,13,183,15,6,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,169,0,0,9111,324,240,0,9104,14,10,0,8014,368,0,0,8234,11324,0,0,8232,4,30,0,8000,8200,5005,5008,5002,200,Fail,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,2,0,"{'championId': 350, 'pickTurn': 6}","{'championId': 517, 'pickTurn': 7}","{'championId': 89, 'pickTurn': 8}","{'championId': 245, 'pickTurn': 9}","{'championId': 53, 'pickTurn': 10}",NONE,JUNGLE,0.5,315.9,287.7,0.5,2.2,742.1,131.2,1.4,487.9,401,1.1,124.2,1267.7,101.1,4,495.1,322.6,3.1,-175.7,1411.1,-183.1,,,,,,,,120,6,11
420,Sexxy,1,3412430025,1.58901E+12,2201,3033,3006,3031,3153,3085,1038,3364,11,6,11,5,2,2,1002,2,0,0,0,234511,3349,222756,8405,674,38916,2728,33095,3093,4102,3,14735,16712,8754,19,55,31588,12652,18618,318,17270,15025,3,0,211,46,29,12,1030,17,3,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8008,3,20,0,9111,1096,440,0,9104,18,40,0,8014,1068,0,0,8304,10,3,0,8410,198,0,0,8000,8300,5005,5008,5002,100,Win,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8,1,1,3,0,"{'championId': 38, 'pickTurn': 1}","{'championId': 29, 'pickTurn': 2}","{'championId': 53, 'pickTurn': 3}","{'championId': 11, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",DUO_CARRY,BOTTOM,6.7,305.2,252.6,0.05,14.45,240,-69.35,7.1,447.7,408.3,-0.35,-10.05,589.3,-63.5,4.6,735.9,583.5,-1.15,90.2,1341.2,67.4,2.6,329.2,450.8,-0.9,-328.6,1364.2,192.2,22,7,4
421,MariaOzawa2022,2,3412430025,1.58901E+12,2201,3504,3113,3853,3009,3174,3108,3364,2,10,20,0,1,0,707,0,0,0,0,40217,31025,5147,4044,0,19321,15136,1986,2199,11254,12,25487,3343,1605,74,57,29026,8698,19875,452,9141,7985,0,0,13,0,0,0,236,16,3,49,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8214,2114,2433,0,8226,250,970,0,8234,19518,0,0,8236,48,0,0,8453,1709,2087,0,8401,580,0,0,8200,8400,5008,5008,5001,100,Win,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8,1,1,3,0,"{'championId': 38, 'pickTurn': 1}","{'championId': 29, 'pickTurn': 2}","{'championId': 53, 'pickTurn': 3}","{'championId': 11, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",DUO_SUPPORT,BOTTOM,0.2,272.2,161.3,0.05,14.45,251.7,-69.35,0.5,360.5,237.9,-0.35,-10.05,750.2,-63.5,0.4,434.6,313.2,-1.15,90.2,773.1,67.4,0.4,437.6,161.2,-0.9,-328.6,1182.6,192.2,40,14,4
422,Raiden1122,3,3412430025,1.58901E+12,2201,3916,3152,3157,3089,3135,3020,3340,15,8,11,6,2,4,521,4,0,0,0,199557,182047,11358,6151,0,49537,44169,1600,3766,29657,1,26745,10194,4372,15,7,50720,26470,22741,1508,15797,14550,2,0,199,4,0,4,97,17,0,10,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8230,20,0,0,8275,10,0,0,8210,0,0,0,8236,48,0,0,8304,10,3,0,8347,0,0,0,8200,8300,5007,5008,5002,100,Win,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8,1,1,3,0,"{'championId': 38, 'pickTurn': 1}","{'championId': 29, 'pickTurn': 2}","{'championId': 53, 'pickTurn': 3}","{'championId': 11, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",SOLO,MIDDLE,7,434,274,0.3,-39.8,435.1,93.5,5.9,587.4,473.8,2.4,175.8,1443.7,555.9,4.8,609.5,627.9,0.8,164.2,1548.4,130.7,4.2,262.8,226.8,0,-387.6,2286.2,1540.6,8,14,4
423,Miss CC,4,3412430025,1.58901E+12,2201,3748,3193,3076,3083,1401,3111,3364,12,5,18,4,2,4,820,2,0,0,0,179550,48867,119328,11355,5,28053,3926,20799,3326,14275,1,80801,24863,2232,29,39,60995,16612,43065,1316,16257,13500,2,0,43,141,87,1,416,17,2,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,1084,0,0,9111,3996,600,0,9104,13,20,0,8014,977,0,0,8313,0,0,0,8347,0,0,0,8000,8300,5005,5008,5002,100,Win,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8,1,1,3,0,"{'championId': 38, 'pickTurn': 1}","{'championId': 29, 'pickTurn': 2}","{'championId': 53, 'pickTurn': 3}","{'championId': 11, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",NONE,JUNGLE,0.1,308.7,305.4,0.1,-46,539.2,-21,2.3,577.4,399.2,-0.3,-49.6,1218,387.7,0.6,579.6,483.6,-4.5,-142.7,1980.6,318,1.2,365,332.2,-0.2,-244.2,2833,723.2,59,11,4
424,ExhaustMyHoles,5,3412430025,1.58901E+12,2201,2065,3107,3158,3065,3742,1033,3340,4,7,21,2,1,1,509,0,0,0,0,151798,86470,22907,42420,0,22310,16632,4410,1267,47751,11,37126,8445,2892,17,80,42419,15581,25511,1325,13100,11700,1,1,189,0,0,0,611,18,0,10,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8214,2020,2560,0,8226,250,1574,0,8210,40,0,0,8236,48,0,0,8444,2611,0,0,8453,4917,627,0,8200,8400,5007,5008,5002,100,Win,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8,1,1,3,0,"{'championId': 38, 'pickTurn': 1}","{'championId': 29, 'pickTurn': 2}","{'championId': 53, 'pickTurn': 3}","{'championId': 11, 'pickTurn': 4}","{'championId': 122, 'pickTurn': 5}",SOLO,TOP,7,452,233.5,1.8,10.6,391.2,-90.6,5.6,446.9,334.2,-1.8,-124.5,933.5,-313.3,4.1,723.5,475.6,2.6,261.5,1669.5,-520.7,3.8,441.6,261,3.6,-119.8,1971.4,-862.8,16,12,4
425,Mothèr,6,3412430025,1.58901E+12,2201,3136,3065,3020,3068,3075,1026,3340,7,8,11,3,1,1,1040,0,0,0,0,125325,104447,14982,5895,48,33575,28665,2684,2225,37600,1,58992,3522,2179,39,69,59800,24227,27071,8500,13215,12625,1,0,144,17,13,4,505,17,1,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,1237,0,0,9111,1911,360,0,9105,20,0,0,8299,1093,0,0,8453,2693,68,0,8444,2252,0,0,8000,8400,5008,5003,5001,200,Fail,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,6,1,1,2,2,"{'championId': 142, 'pickTurn': 6}","{'championId': 35, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 67, 'pickTurn': 10}",SOLO,TOP,5.2,441.4,237.2,-1.8,-10.6,481.8,90.6,7.4,571.4,422.7,1.8,124.5,1246.8,313.3,1.5,462,331.1,-2.6,-261.5,2190.2,520.7,0.2,561.4,450.4,-3.6,119.8,2834.2,862.8,154,12,4
426,MoJoJoJo1600,7,3412430025,1.58901E+12,2201,3006,3085,3812,1033,1036,3864,3364,0,13,15,0,0,0,476,0,0,0,0,79361,0,64506,14855,278,21805,0,21805,0,12673,5,18936,3614,3614,60,51,29249,15481,12914,852,9769,12570,1,0,43,0,0,0,228,15,0,16,12,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,8351,69,0,0,8304,11,1,5,8345,3,0,0,8347,0,0,0,8009,1803,500,0,9104,31,0,0,8300,8000,5005,5008,5002,200,Fail,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,6,1,1,2,2,"{'championId': 142, 'pickTurn': 6}","{'championId': 35, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 67, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,0,257.6,167.2,-0.05,-14.45,320.3,69.35,0.6,359.5,271.5,0.35,10.05,672,63.5,2.3,395.5,239.2,1.15,-90.2,989.8,-67.4,1.6,687.4,414,0.9,328.6,1108,-192.2,235,4,21
427,Clean Uterus,8,3412430025,1.58901E+12,2201,3033,3158,3140,3156,3078,3042,3363,11,6,7,3,2,4,699,1,0,0,0,220793,30573,181724,8495,0,46571,12897,31712,1962,6198,4,13986,16793,5721,26,12,29716,14902,13781,1032,16214,15713,1,0,211,34,23,6,165,17,0,11,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,8010,787,0,0,8009,7744,500,0,9104,19,50,0,8017,3175,0,0,8226,250,1299,0,8233,23,10,0,8000,8200,5005,5008,5002,200,Fail,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,6,1,1,2,2,"{'championId': 142, 'pickTurn': 6}","{'championId': 35, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 67, 'pickTurn': 10}",DUO_CARRY,BOTTOM,6.8,290.9,246.4,-0.05,-14.45,310.1,69.35,7.7,468.8,428.1,0.35,10.05,794.5,63.5,5,594.6,546.6,1.15,-90.2,989.7,-67.4,3.2,736.6,649.6,0.9,328.6,1054.4,-192.2,81,7,4
428,PaperCutSuicide,9,3412430025,1.58901E+12,2201,3006,3142,1412,3812,3123,3156,3364,10,7,9,3,2,3,789,2,0,0,0,286728,8833,259721,18173,0,41762,2089,38106,1566,19917,1,46781,54026,3021,24,35,43685,15152,23017,5514,17129,15150,2,1,88,167,104,21,479,18,3,3,5,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,8230,24,0,0,8275,24,0,0,8234,11563,0,0,8232,6,40,0,9111,1542,380,0,9104,14,20,0,8200,8000,5005,5008,5002,200,Fail,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,6,1,1,2,2,"{'championId': 142, 'pickTurn': 6}","{'championId': 35, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 67, 'pickTurn': 10}",NONE,JUNGLE,0,354.7,266.8,-0.1,46,560.2,21,2.6,627,547.3,0.3,49.6,830.3,-387.7,5.1,722.3,590.3,4.5,142.7,1662.6,-318,1.4,609.2,449.4,0.2,244.2,2109.8,-723.2,104,11,4
429,hi im eti,10,3412430025,1.58901E+12,2201,1026,3157,3151,3020,3165,0,3364,8,10,9,3,1,2,398,0,0,0,0,147016,124514,16753,5749,0,36130,33979,1177,974,5545,1,26111,4559,525,21,23,33962,16079,17453,430,12212,12425,1,0,164,4,4,0,227,17,1,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8229,2150,0,0,8275,11,0,0,8234,10525,0,0,8237,787,0,0,8139,1320,0,0,8135,4601,5,0,8200,8100,5008,5008,5003,200,Fail,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,6,1,1,2,2,"{'championId': 142, 'pickTurn': 6}","{'championId': 35, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 67, 'pickTurn': 10}",SOLO,MIDDLE,6.7,473.8,264.1,-0.3,39.8,341.6,-93.5,3.5,411.6,328.8,-2.4,-175.8,887.8,-555.9,4,445.3,297.1,-0.8,-164.2,1417.7,-130.7,4.2,650.4,508.6,0,387.6,745.6,-1540.6,68,14,4
430,Savon,1,3412765990,1.58905E+12,1408,3152,1029,2055,1057,1413,3111,3364,2,5,3,0,1,0,545,0,0,0,0,108762,46494,20371,41896,0,5127,4211,344,571,11607,1,15012,20051,0,29,17,25100,5834,17686,1579,7668,7645,0,0,13,111,74,4,354,12,5,11,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8124,291,0,0,8126,254,0,0,8136,6,12,0,8134,38,4,0,9105,18,30,0,8014,144,0,0,8100,8000,5005,5008,5002,100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,2,"{'championId': 25, 'pickTurn': 1}","{'championId': 122, 'pickTurn': 2}","{'championId': 235, 'pickTurn': 3}","{'championId': 38, 'pickTurn': 4}","{'championId': 67, 'pickTurn': 5}",NONE,JUNGLE,0.5,341.7,243.7,-1,-22.4,738.8,235.6,0.7,452.6,409.2,0.2,-206.3,1206,51.2,,,,,,,,,,,,,,,20,11,4
431,llIllllI,2,3412765990,1.58905E+12,1408,1055,3042,3158,3057,3044,0,3340,3,6,0,2,2,1,722,1,0,0,0,79632,10479,64872,4280,0,11906,5001,6629,275,1274,2,4787,1022,746,11,0,12730,4253,8155,320,8248,6175,0,0,176,0,0,0,0,11,1,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,39,0,0,9111,172,60,0,9103,0,0,0,8014,202,0,0,8345,3,0,0,8347,0,0,0,8000,8300,5005,5008,5002,100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,2,"{'championId': 25, 'pickTurn': 1}","{'championId': 122, 'pickTurn': 2}","{'championId': 235, 'pickTurn': 3}","{'championId': 38, 'pickTurn': 4}","{'championId': 67, 'pickTurn': 5}",DUO_CARRY,BOTTOM,7.8,305.9,297,0.4,-3.35,290.6,65.25,8.1,358,312.4,1.65,10.2,598.7,195.35,,,,,,,,,,,,,,,81,4,7
432,Bristleback,3,3412765990,1.58905E+12,1408,3158,3024,1029,3857,1033,3109,3364,1,3,4,0,1,0,589,0,0,0,0,18471,8080,4745,5646,0,5702,4302,764,636,1193,1,10381,575,575,21,25,13479,6184,6826,469,5341,5325,0,0,28,0,0,0,79,11,1,12,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8439,241,0,0,8446,448,0,0,8473,293,0,0,8451,151,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5008,5008,5002,100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,2,"{'championId': 25, 'pickTurn': 1}","{'championId': 122, 'pickTurn': 2}","{'championId': 235, 'pickTurn': 3}","{'championId': 38, 'pickTurn': 4}","{'championId': 67, 'pickTurn': 5}",DUO_SUPPORT,BOTTOM,1.2,288,175.3,0.4,-3.35,363.7,65.25,1.5,330.4,238,1.65,10.2,618.3,195.35,,,,,,,,,,,,,,,412,14,4
433,Suggested Name,4,3412765990,1.58905E+12,1408,3027,3020,3003,1056,0,0,3363,2,6,3,0,1,0,499,0,0,0,0,72541,63748,7720,1072,0,10754,9322,359,1072,2007,1,7517,0,0,20,30,19667,7844,10058,1764,7581,7550,0,0,131,0,0,0,653,12,2,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8112,455,0,0,8126,643,0,0,8138,10,0,0,8105,14,4,0,8009,1446,500,0,8014,184,0,0,8100,8000,5008,5008,5003,100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,2,"{'championId': 25, 'pickTurn': 1}","{'championId': 122, 'pickTurn': 2}","{'championId': 235, 'pickTurn': 3}","{'championId': 38, 'pickTurn': 4}","{'championId': 67, 'pickTurn': 5}",SOLO,MIDDLE,6,397.7,223.3,-2.6,-133.7,354.9,245.5,5.1,446.3,396.7,-3.5,-132.4,970.5,485.8,,,,,,,,,,,,,,,34,4,12
434,ULTRA RAPID INT,5,3412765990,1.58905E+12,1408,3077,1055,3071,3047,3052,1028,3340,2,5,0,0,1,0,669,0,0,0,0,81288,1399,73915,5973,0,8482,859,7486,136,3399,1,9446,5862,976,7,11,19578,9092,9633,852,7980,7625,1,0,147,0,0,0,25,12,0,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,760,0,0,9111,299,40,0,9104,0,0,0,8299,449,0,0,8135,410,1,0,8143,183,0,0,8000,8100,5005,5008,5002,100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,2,"{'championId': 25, 'pickTurn': 1}","{'championId': 122, 'pickTurn': 2}","{'championId': 235, 'pickTurn': 3}","{'championId': 38, 'pickTurn': 4}","{'championId': 67, 'pickTurn': 5}",SOLO,TOP,6.7,377.1,234.8,-6.66E-16,-54.2,564.8,300.7,7,433.2,373.2,0.5,-103.9,785.9,128.4,,,,,,,,,,,,,,,58,4,12
435,rooooob,6,3412765990,1.58905E+12,1408,1056,3285,3020,3165,0,0,3340,8,1,4,5,3,2,878,2,1,0,0,123374,101345,9433,12595,0,18138,14189,674,3273,1776,2,5026,10857,5798,10,15,11443,5111,5973,358,11045,7875,2,0,184,0,0,0,88,14,1,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8229,1578,0,0,8226,250,718,0,8210,0,0,0,8237,547,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5003,200,Win,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,7,2,0,3,0,"{'championId': 154, 'pickTurn': 6}","{'championId': 53, 'pickTurn': 7}","{'championId': 11, 'pickTurn': 8}","{'championId': 50, 'pickTurn': 9}","{'championId': 122, 'pickTurn': 10}",SOLO,MIDDLE,8.6,531.4,337.1,2.6,133.7,109.4,-245.5,8.6,578.7,543.5,3.5,132.4,484.7,-485.8,,,,,,,,,,,,,,,161,4,7
436,SKetchyRicK 1,7,3412765990,1.58905E+12,1408,1412,3095,3812,3111,2055,0,3364,9,2,7,8,2,1,1098,1,0,0,0,157148,6192,143795,7161,0,22374,626,20367,1381,8799,1,18730,10784,550,40,18,21808,8218,11415,2174,11009,10900,0,1,36,128,79,28,444,14,3,4,12,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,8230,12,0,0,8275,17,0,0,8233,16,0,0,8232,3,40,0,9104,13,0,0,9111,789,320,0,8200,8000,5005,5008,5002,200,Win,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,7,2,0,3,0,"{'championId': 154, 'pickTurn': 6}","{'championId': 53, 'pickTurn': 7}","{'championId': 11, 'pickTurn': 8}","{'championId': 50, 'pickTurn': 9}","{'championId': 122, 'pickTurn': 10}",NONE,JUNGLE,1.5,364.1,299,1,22.4,503.2,-235.6,0.5,658.9,571,-0.2,206.3,1154.8,-51.2,,,,,,,,,,,,,,,104,4,11
437,Henry Ling,8,3412765990,1.58905E+12,1408,1055,2003,3006,3031,3086,0,3363,3,3,7,3,2,1,587,1,0,0,0,81935,418,78911,2605,764,12114,278,11774,62,2376,4,3937,9636,6384,10,10,10002,5367,4479,155,8780,6250,1,0,162,0,0,0,24,12,0,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8021,1088,0,0,9111,257,200,0,9104,18,30,0,8014,264,0,0,8304,9,4,5,8345,3,0,0,8000,8300,5008,5008,5002,200,Win,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,7,2,0,3,0,"{'championId': 154, 'pickTurn': 6}","{'championId': 53, 'pickTurn': 7}","{'championId': 11, 'pickTurn': 8}","{'championId': 50, 'pickTurn': 9}","{'championId': 122, 'pickTurn': 10}",DUO_CARRY,BOTTOM,8.1,303.3,290.4,-0.4,3.35,364.5,-65.25,6.1,358.2,319.1,-1.65,-10.2,470.5,-195.35,,,,,,,,,,,,,,,51,7,4
438,ExhaustMyHoles,9,3412765990,1.58905E+12,1408,2420,3191,3115,3047,3108,3027,3364,4,2,6,4,2,1,717,1,0,0,0,116400,96631,18945,824,0,15567,12764,2776,26,1769,1,15888,8512,5842,17,6,13498,3420,9646,431,10445,9925,3,1,170,12,4,4,80,14,1,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8437,690,485,0,8401,437,0,0,8473,613,0,0,8451,180,0,0,8143,318,0,0,8106,5,0,0,8400,8100,5005,5008,5002,200,Win,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,7,2,0,3,0,"{'championId': 154, 'pickTurn': 6}","{'championId': 53, 'pickTurn': 7}","{'championId': 11, 'pickTurn': 8}","{'championId': 50, 'pickTurn': 9}","{'championId': 122, 'pickTurn': 10}",SOLO,TOP,6.7,431.3,267.6,6.66E-16,54.2,264.1,-300.7,6.5,537.1,512,-0.5,103.9,657.5,-128.4,,,,,,,,,,,,,,,131,12,4
439,Filantropic,10,3412765990,1.58905E+12,1408,3027,3107,3853,3067,0,0,3364,1,2,12,0,1,0,1118,0,0,0,0,11048,9233,1571,244,0,3671,3156,270,244,14730,5,2458,1440,1049,24,26,6265,2851,3342,71,6043,6000,1,0,6,0,0,0,122,11,0,12,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8229,686,0,0,8226,250,445,0,8210,0,0,0,8236,24,0,0,8138,30,0,0,8105,16,5,0,8200,8100,5008,5008,5001,200,Win,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,7,2,0,3,0,"{'championId': 154, 'pickTurn': 6}","{'championId': 53, 'pickTurn': 7}","{'championId': 11, 'pickTurn': 8}","{'championId': 50, 'pickTurn': 9}","{'championId': 122, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,0.1,297.3,185.2,-0.4,3.35,159.3,-65.25,0.2,309.8,246.2,-1.65,-10.2,355.8,-195.35,,,,,,,,,,,,,,,16,14,4
440,ßlínK,1,3412773043,1.58905E+12,1704,3153,3123,3078,3158,1055,3042,3363,10,2,6,8,3,1,666,2,1,0,0,157224,19200,127166,10857,0,25298,7162,17655,481,2167,3,8532,14528,8476,11,4,16956,3535,11755,1666,13012,11783,2,1,185,8,4,4,101,14,2,7,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8010,257,0,0,8009,4519,500,0,9103,25,10,0,8014,529,0,0,8226,250,634,0,8210,0,0,0,8000,8200,5005,5008,5002,100,Win,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,7,1,0,3,0,"{'championId': 62, 'pickTurn': 1}","{'championId': -1, 'pickTurn': 2}","{'championId': 53, 'pickTurn': 3}","{'championId': 111, 'pickTurn': 4}","{'championId': 245, 'pickTurn': 5}",DUO_CARRY,BOTTOM,7.1,307.5,300.8,-0.25,-18.45,172.5,-70.65,6,435.8,403.8,-2.22E-16,-25.5,675.1,17.25,,,,,,,,,,,,,,,81,7,4
441,JuCa JuSt,2,3412773043,1.58905E+12,1704,3853,3504,3174,2031,3020,0,3364,1,5,17,0,1,0,484,0,0,0,0,33889,29053,4836,0,0,7322,6608,714,0,3442,5,7671,4459,1412,41,12,10608,4204,5254,1150,7779,6525,2,0,31,0,0,0,169,13,3,16,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8214,645,1097,0,8226,250,196,0,8210,0,0,0,8237,384,0,0,8473,274,0,0,8451,142,0,0,8200,8400,5008,5008,5002,100,Win,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,7,1,0,3,0,"{'championId': 62, 'pickTurn': 1}","{'championId': -1, 'pickTurn': 2}","{'championId': 53, 'pickTurn': 3}","{'championId': 111, 'pickTurn': 4}","{'championId': 245, 'pickTurn': 5}",DUO_SUPPORT,BOTTOM,0.6,245.5,146.7,-0.25,-18.45,145.2,-70.65,1.1,417.4,275.8,-2.22E-16,-25.5,683.7,17.25,,,,,,,,,,,,,,,43,4,21
442,3WEeaboo,3,3412773043,1.58905E+12,1704,1028,3153,3047,3071,3812,3052,3340,9,5,9,4,1,3,560,0,0,0,0,167602,7101,153499,7001,0,22494,2368,19940,186,14442,1,35793,22990,6119,15,28,40583,6453,29955,4174,13689,13280,1,0,195,14,0,7,78,16,1,7,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,1295,0,0,9111,1565,360,0,9104,16,30,0,8014,562,0,0,8139,956,0,0,8135,2149,5,0,8000,8100,5005,5008,5001,100,Win,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,7,1,0,3,0,"{'championId': 62, 'pickTurn': 1}","{'championId': -1, 'pickTurn': 2}","{'championId': 53, 'pickTurn': 3}","{'championId': 111, 'pickTurn': 4}","{'championId': 245, 'pickTurn': 5}",SOLO,TOP,6.8,478.1,366.2,2,70.5,652.7,228.6,7.9,696.8,543.4,1.5,179.2,1518.2,573.8,,,,,,,,,,,,,,,58,4,12
